GEOID,NAME,medincE,medincM
47177930500,"Census Tract 9305, Warren County, Tennessee",33310,5905
47167040303,"Census Tract 403.03, Tipton County, Tennessee",72484,6937
47167040304,"Census Tract 403.04, Tipton County, Tennessee",62825,15459
47177930200,"Census Tract 9302, Warren County, Tennessee",46118,6012
47177930600,"Census Tract 9306, Warren County, Tennessee",35942,4476
47177930700,"Census Tract 9307, Warren County, Tennessee",51888,5036
47177930800,"Census Tract 9308, Warren County, Tennessee",42022,4371
47177930900,"Census Tract 9309, Warren County, Tennessee",41146,13252
47009010800,"Census Tract 108, Blount County, Tennessee",28324,4988
47009010100,"Census Tract 101, Blount County, Tennessee",35231,7689
47009010700,"Census Tract 107, Blount County, Tennessee",64180,11744
47125101400,"Census Tract 1014, Montgomery County, Tennessee",55714,5473
47125101802,"Census Tract 1018.02, Montgomery County, Tennessee",77656,10443
47125101902,"Census Tract 1019.02, Montgomery County, Tennessee",90667,5650
47125101600,"Census Tract 1016, Montgomery County, Tennessee",68384,11501
47125100601,"Census Tract 1006.01, Montgomery County, Tennessee",60588,10140
47125100900,"Census Tract 1009, Montgomery County, Tennessee",32266,4487
47125101001,"Census Tract 1010.01, Montgomery County, Tennessee",44455,4241
47125100700,"Census Tract 1007, Montgomery County, Tennessee",45688,6462
47125100800,"Census Tract 1008, Montgomery County, Tennessee",24508,7536
47125101700,"Census Tract 1017, Montgomery County, Tennessee",60500,16633
47125100300,"Census Tract 1003, Montgomery County, Tennessee",42625,8699
47125100400,"Census Tract 1004, Montgomery County, Tennessee",35444,4562
47125100602,"Census Tract 1006.02, Montgomery County, Tennessee",47418,4691
47125101101,"Census Tract 1011.01, Montgomery County, Tennessee",44077,6889
47125101103,"Census Tract 1011.03, Montgomery County, Tennessee",57500,9111
47125100100,"Census Tract 1001, Montgomery County, Tennessee",36515,4163
47125100200,"Census Tract 1002, Montgomery County, Tennessee",31618,5043
47125100500,"Census Tract 1005, Montgomery County, Tennessee",40390,10964
47125101102,"Census Tract 1011.02, Montgomery County, Tennessee",45427,7192
47125101500,"Census Tract 1015, Montgomery County, Tennessee",62184,11935
47125101002,"Census Tract 1010.02, Montgomery County, Tennessee",55121,5700
47043060700,"Census Tract 607, Dickson County, Tennessee",49122,4072
47043060100,"Census Tract 601, Dickson County, Tennessee",52460,5903
47043060200,"Census Tract 602, Dickson County, Tennessee",44171,6761
47043060300,"Census Tract 603, Dickson County, Tennessee",52268,9609
47009011101,"Census Tract 111.01, Blount County, Tennessee",65703,14572
47009011200,"Census Tract 112, Blount County, Tennessee",52239,4052
47021070102,"Census Tract 701.02, Cheatham County, Tennessee",58929,13484
47021070300,"Census Tract 703, Cheatham County, Tennessee",53684,8594
47057500401,"Census Tract 5004.01, Grainger County, Tennessee",35107,5167
47057500402,"Census Tract 5004.02, Grainger County, Tennessee",47188,7361
47065010103,"Census Tract 101.03, Hamilton County, Tennessee",72045,11486
47093005708,"Census Tract 57.08, Knox County, Tennessee",103587,13413
47093005709,"Census Tract 57.09, Knox County, Tennessee",105809,7688
47093005710,"Census Tract 57.10, Knox County, Tennessee",146071,15579
47093005711,"Census Tract 57.11, Knox County, Tennessee",97132,8436
47093005712,"Census Tract 57.12, Knox County, Tennessee",111775,10232
47093005807,"Census Tract 58.07, Knox County, Tennessee",105375,19277
47093005808,"Census Tract 58.08, Knox County, Tennessee",77526,15015
47093005809,"Census Tract 58.09, Knox County, Tennessee",103311,12491
47093005810,"Census Tract 58.10, Knox County, Tennessee",135278,19086
47093005811,"Census Tract 58.11, Knox County, Tennessee",126731,14169
47093005812,"Census Tract 58.12, Knox County, Tennessee",152078,10237
47093005813,"Census Tract 58.13, Knox County, Tennessee",99141,15920
47093005903,"Census Tract 59.03, Knox County, Tennessee",90313,8681
47093005904,"Census Tract 59.04, Knox County, Tennessee",77787,17160
47093005905,"Census Tract 59.05, Knox County, Tennessee",79732,8321
47093005906,"Census Tract 59.06, Knox County, Tennessee",101360,7537
47093005907,"Census Tract 59.07, Knox County, Tennessee",93456,12858
47093005908,"Census Tract 59.08, Knox County, Tennessee",72010,12661
47093006001,"Census Tract 60.01, Knox County, Tennessee",72473,13611
47093006002,"Census Tract 60.02, Knox County, Tennessee",74083,10509
47093006003,"Census Tract 60.03, Knox County, Tennessee",77730,9587
47093006103,"Census Tract 61.03, Knox County, Tennessee",65247,7186
47093006104,"Census Tract 61.04, Knox County, Tennessee",63648,5135
47093006205,"Census Tract 62.05, Knox County, Tennessee",81833,10986
47093006206,"Census Tract 62.06, Knox County, Tennessee",77315,13558
47093006207,"Census Tract 62.07, Knox County, Tennessee",59919,14377
47093006208,"Census Tract 62.08, Knox County, Tennessee",45596,11526
47093006301,"Census Tract 63.01, Knox County, Tennessee",54292,16491
47093006302,"Census Tract 63.02, Knox County, Tennessee",53798,12792
47093006401,"Census Tract 64.01, Knox County, Tennessee",61767,5602
47179060501,"Census Tract 605.01, Washington County, Tennessee",31620,4192
47179060502,"Census Tract 605.02, Washington County, Tennessee",42026,9715
47179061401,"Census Tract 614.01, Washington County, Tennessee",64236,15788
47179061402,"Census Tract 614.02, Washington County, Tennessee",56094,11723
47179061601,"Census Tract 616.01, Washington County, Tennessee",74899,10266
47179061602,"Census Tract 616.02, Washington County, Tennessee",65147,8832
47179061701,"Census Tract 617.01, Washington County, Tennessee",80022,13720
47179061702,"Census Tract 617.02, Washington County, Tennessee",58135,4504
47179061901,"Census Tract 619.01, Washington County, Tennessee",39343,8182
47179061902,"Census Tract 619.02, Washington County, Tennessee",51466,4011
47179062000,"Census Tract 620, Washington County, Tennessee",32778,7138
47183968101,"Census Tract 9681.01, Weakley County, Tennessee",37797,7193
47183968102,"Census Tract 9681.02, Weakley County, Tennessee",62672,8483
47059091000,"Census Tract 910, Greene County, Tennessee",37896,3561
47059091500,"Census Tract 915, Greene County, Tennessee",42344,18513
47059090500,"Census Tract 905, Greene County, Tennessee",42370,8418
47059090100,"Census Tract 901, Greene County, Tennessee",29868,4284
47093000100,"Census Tract 1, Knox County, Tennessee",39336,8559
47093002700,"Census Tract 27, Knox County, Tennessee",32550,14457
47093003700,"Census Tract 37, Knox County, Tennessee",40625,7103
47093004300,"Census Tract 43, Knox County, Tennessee",40794,6581
47093001700,"Census Tract 17, Knox County, Tennessee",27000,9459
47093001800,"Census Tract 18, Knox County, Tennessee",41339,10441
47093004401,"Census Tract 44.01, Knox County, Tennessee",94708,15940
47093001500,"Census Tract 15, Knox County, Tennessee",40333,11353
47101970100,"Census Tract 9701, Lewis County, Tennessee",42009,3901
47101970200,"Census Tract 9702, Lewis County, Tennessee",35613,3961
47107970300,"Census Tract 9703, McMinn County, Tennessee",37598,5200
47107970500,"Census Tract 9705, McMinn County, Tennessee",34705,6290
47107970600,"Census Tract 9706, McMinn County, Tennessee",44784,10622
47107970800,"Census Tract 9708, McMinn County, Tennessee",48743,4864
47107970200,"Census Tract 9702, McMinn County, Tennessee",27207,8098
47107970700,"Census Tract 9707, McMinn County, Tennessee",39208,7238
47117955000,"Census Tract 9550, Marshall County, Tennessee",65969,7759
47117955400,"Census Tract 9554, Marshall County, Tennessee",49054,6224
47117955300,"Census Tract 9553, Marshall County, Tennessee",39177,7512
47117955200,"Census Tract 9552, Marshall County, Tennessee",49861,10951
47117955100,"Census Tract 9551, Marshall County, Tennessee",59688,8852
47117955500,"Census Tract 9555, Marshall County, Tennessee",57571,7271
47131965300,"Census Tract 9653, Obion County, Tennessee",48348,8995
47131965800,"Census Tract 9658, Obion County, Tennessee",54375,9273
47003950800,"Census Tract 9508, Bedford County, Tennessee",67470,5789
47003950600,"Census Tract 9506, Bedford County, Tennessee",43679,5497
47003950500,"Census Tract 9505, Bedford County, Tennessee",44509,5343
47027955000,"Census Tract 9550, Clay County, Tennessee",31856,6715
47147080200,"Census Tract 802, Robertson County, Tennessee",61184,10068
47147080401,"Census Tract 804.01, Robertson County, Tennessee",45528,6851
47147080500,"Census Tract 805, Robertson County, Tennessee",71203,7514
47147080402,"Census Tract 804.02, Robertson County, Tennessee",46667,8585
47147080101,"Census Tract 801.01, Robertson County, Tennessee",69708,10340
47147080700,"Census Tract 807, Robertson County, Tennessee",77083,18449
47051960100,"Census Tract 9601, Franklin County, Tennessee",39913,5135
47051960800,"Census Tract 9608, Franklin County, Tennessee",50525,9885
47051960400,"Census Tract 9604, Franklin County, Tennessee",52412,4267
47051960600,"Census Tract 9606, Franklin County, Tennessee",35868,4802
47051960500,"Census Tract 9605, Franklin County, Tennessee",45409,10276
47065011325,"Census Tract 113.25, Hamilton County, Tennessee",101114,13191
47065011326,"Census Tract 113.26, Hamilton County, Tennessee",47955,11293
47065011443,"Census Tract 114.43, Hamilton County, Tennessee",47555,8166
47001021201,"Census Tract 212.01, Anderson County, Tennessee",50890,8383
47001020901,"Census Tract 209.01, Anderson County, Tennessee",48686,6309
47001020300,"Census Tract 203, Anderson County, Tennessee",55100,8402
47001020700,"Census Tract 207, Anderson County, Tennessee",34676,7956
47001021000,"Census Tract 210, Anderson County, Tennessee",52195,7814
47001021301,"Census Tract 213.01, Anderson County, Tennessee",55913,7384
47001021302,"Census Tract 213.02, Anderson County, Tennessee",59452,9334
47001020800,"Census Tract 208, Anderson County, Tennessee",34028,6175
47045964500,"Census Tract 9645, Dyer County, Tennessee",55865,11019
47045964600,"Census Tract 9646, Dyer County, Tennessee",53134,11782
47045964200,"Census Tract 9642, Dyer County, Tennessee",43776,3241
47045964400,"Census Tract 9644, Dyer County, Tennessee",28930,5317
47045964300,"Census Tract 9643, Dyer County, Tennessee",37752,9456
47045964000,"Census Tract 9640, Dyer County, Tennessee",51488,6572
47049965200,"Census Tract 9652, Fentress County, Tennessee",36974,8092
47049965100,"Census Tract 9651, Fentress County, Tennessee",25407,3468
47049965000,"Census Tract 9650, Fentress County, Tennessee",48333,4880
47049965300,"Census Tract 9653, Fentress County, Tennessee",38500,7056
47053966300,"Census Tract 9663, Gibson County, Tennessee",41583,5632
47053966400,"Census Tract 9664, Gibson County, Tennessee",44514,14805
47053966500,"Census Tract 9665, Gibson County, Tennessee",44895,8914
47053966600,"Census Tract 9666, Gibson County, Tennessee",50099,3683
47053967100,"Census Tract 9671, Gibson County, Tennessee",83750,18467
47053966800,"Census Tract 9668, Gibson County, Tennessee",48125,11302
47053966100,"Census Tract 9661, Gibson County, Tennessee",45286,4012
47053966200,"Census Tract 9662, Gibson County, Tennessee",37147,7103
47159975400,"Census Tract 9754, Smith County, Tennessee",55533,7505
47159975200,"Census Tract 9752, Smith County, Tennessee",47786,4876
47159975300,"Census Tract 9753, Smith County, Tennessee",45938,14941
47159975000,"Census Tract 9750, Smith County, Tennessee",48628,11450
47189030202,"Census Tract 302.02, Wilson County, Tennessee",88143,10284
47189030304,"Census Tract 303.04, Wilson County, Tennessee",75753,9260
47189030307,"Census Tract 303.07, Wilson County, Tennessee",94750,19036
47189030305,"Census Tract 303.05, Wilson County, Tennessee",90688,12233
47189030500,"Census Tract 305, Wilson County, Tennessee",50053,10424
47189030101,"Census Tract 301.01, Wilson County, Tennessee",81707,5937
47189030800,"Census Tract 308, Wilson County, Tennessee",63750,15693
47189030901,"Census Tract 309.01, Wilson County, Tennessee",91850,16919
47189030102,"Census Tract 301.02, Wilson County, Tennessee",60733,8693
47189030303,"Census Tract 303.03, Wilson County, Tennessee",98415,7203
47189030700,"Census Tract 307, Wilson County, Tennessee",34688,9447
47189030600,"Census Tract 306, Wilson County, Tennessee",37439,4887
47189031000,"Census Tract 310, Wilson County, Tennessee",59542,5232
47163040900,"Census Tract 409, Sullivan County, Tennessee",46875,14820
47163041300,"Census Tract 413, Sullivan County, Tennessee",54861,10256
47063101100,"Census Tract 1011, Hamblen County, Tennessee",60000,12989
47063101200,"Census Tract 1012, Hamblen County, Tennessee",62574,8438
47063100600,"Census Tract 1006, Hamblen County, Tennessee",49753,6178
47083120100,"Census Tract 1201, Houston County, Tennessee",51950,5699
47083120300,"Census Tract 1203, Houston County, Tennessee",32368,5875
47083120200,"Census Tract 1202, Houston County, Tennessee",43750,6115
47187050403,"Census Tract 504.03, Williamson County, Tennessee",145982,21057
47037015401,"Census Tract 154.01, Davidson County, Tennessee",71336,20626
47037015612,"Census Tract 156.12, Davidson County, Tennessee",56286,10991
47037015700,"Census Tract 157, Davidson County, Tennessee",55938,11758
47037016300,"Census Tract 163, Davidson County, Tennessee",50710,13495
47037018000,"Census Tract 180, Davidson County, Tennessee",111161,14397
47037018101,"Census Tract 181.01, Davidson County, Tennessee",38365,13053
47037018404,"Census Tract 184.04, Davidson County, Tennessee",74800,15611
47037018801,"Census Tract 188.01, Davidson County, Tennessee",101027,13127
47037019105,"Census Tract 191.05, Davidson County, Tennessee",50486,14917
47037019106,"Census Tract 191.06, Davidson County, Tennessee",60699,5204
47037019114,"Census Tract 191.14, Davidson County, Tennessee",90558,12773
47159975100,"Census Tract 9751, Smith County, Tennessee",41031,5355
47037015200,"Census Tract 152, Davidson County, Tennessee",68787,4401
47037012802,"Census Tract 128.02, Davidson County, Tennessee",42500,7990
47037013100,"Census Tract 131, Davidson County, Tennessee",63529,13851
47037013400,"Census Tract 134, Davidson County, Tennessee",86010,15760
47037017300,"Census Tract 173, Davidson County, Tennessee",55625,12625
47037017901,"Census Tract 179.01, Davidson County, Tennessee",98843,20527
47037011800,"Census Tract 118, Davidson County, Tennessee",43750,9090
47037015622,"Census Tract 156.22, Davidson County, Tennessee",88727,15641
47037015623,"Census Tract 156.23, Davidson County, Tennessee",42734,12251
47037015625,"Census Tract 156.25, Davidson County, Tennessee",62546,6637
47037015627,"Census Tract 156.27, Davidson County, Tennessee",60000,4056
47037015803,"Census Tract 158.03, Davidson County, Tennessee",37846,4427
47037015626,"Census Tract 156.26, Davidson County, Tennessee",50264,6182
47037015628,"Census Tract 156.28, Davidson County, Tennessee",50880,9481
47037015629,"Census Tract 156.29, Davidson County, Tennessee",54100,8051
47037015630,"Census Tract 156.30, Davidson County, Tennessee",57172,10633
47157009200,"Census Tract 92, Shelby County, Tennessee",84719,19852
47157009500,"Census Tract 95, Shelby County, Tennessee",69325,8072
47157020512,"Census Tract 205.12, Shelby County, Tennessee",29338,11278
47157009600,"Census Tract 96, Shelby County, Tennessee",112000,21847
47157010820,"Census Tract 108.20, Shelby County, Tennessee",49821,11584
47157020900,"Census Tract 209, Shelby County, Tennessee",103955,6310
47157021710,"Census Tract 217.10, Shelby County, Tennessee",28036,5938
47065010411,"Census Tract 104.11, Hamilton County, Tennessee",79826,16167
47065010700,"Census Tract 107, Hamilton County, Tennessee",40028,9962
47065011100,"Census Tract 111, Hamilton County, Tennessee",106284,14194
47065011800,"Census Tract 118, Hamilton County, Tennessee",51961,5494
47065000800,"Census Tract 8, Hamilton County, Tennessee",49375,7208
47065003300,"Census Tract 33, Hamilton County, Tennessee",39528,8817
47065003400,"Census Tract 34, Hamilton County, Tennessee",38338,3788
47065011321,"Census Tract 113.21, Hamilton County, Tennessee",70700,16020
47065012000,"Census Tract 120, Hamilton County, Tennessee",130446,9494
47065012100,"Census Tract 121, Hamilton County, Tennessee",59507,12294
47065000600,"Census Tract 6, Hamilton County, Tennessee",80400,11401
47065001100,"Census Tract 11, Hamilton County, Tennessee",36098,7181
47065001600,"Census Tract 16, Hamilton County, Tennessee",12906,2653
47065002400,"Census Tract 24, Hamilton County, Tennessee",31589,2725
47065003000,"Census Tract 30, Hamilton County, Tennessee",39811,3111
47065010413,"Census Tract 104.13, Hamilton County, Tennessee",85268,10088
47065010501,"Census Tract 105.01, Hamilton County, Tennessee",55905,11169
47065010502,"Census Tract 105.02, Hamilton County, Tennessee",62450,9329
47065011700,"Census Tract 117, Hamilton County, Tennessee",50586,12238
47065010432,"Census Tract 104.32, Hamilton County, Tennessee",86181,13866
47065010412,"Census Tract 104.12, Hamilton County, Tennessee",58608,8406
47065011442,"Census Tract 114.42, Hamilton County, Tennessee",58788,13879
47065001300,"Census Tract 13, Hamilton County, Tennessee",23103,9427
47065010101,"Census Tract 101.01, Hamilton County, Tennessee",75450,9257
47065002000,"Census Tract 20, Hamilton County, Tennessee",64352,8616
47065011413,"Census Tract 114.13, Hamilton County, Tennessee",63155,8555
47069950200,"Census Tract 9502, Hardeman County, Tennessee",44688,7113
47069950400,"Census Tract 9504, Hardeman County, Tennessee",37716,8328
47069950100,"Census Tract 9501, Hardeman County, Tennessee",42787,4578
47065011444,"Census Tract 114.44, Hamilton County, Tennessee",35569,5960
47065011445,"Census Tract 114.45, Hamilton County, Tennessee",49156,7870
47065011446,"Census Tract 114.46, Hamilton County, Tennessee",64620,9842
47065011447,"Census Tract 114.47, Hamilton County, Tennessee",79702,9917
47065012200,"Census Tract 122, Hamilton County, Tennessee",22331,8381
47065012400,"Census Tract 124, Hamilton County, Tennessee",31204,8462
47065980100,"Census Tract 9801, Hamilton County, Tennessee",NA,NA
47065980200,"Census Tract 9802, Hamilton County, Tennessee",NA,NA
47071920300,"Census Tract 9203, Hardin County, Tennessee",60027,24143
47071920400,"Census Tract 9204, Hardin County, Tennessee",34044,9463
47071920500,"Census Tract 9205, Hardin County, Tennessee",45000,9190
47065012300,"Census Tract 123, Hamilton County, Tennessee",34266,8145
47067960500,"Census Tract 9605, Hancock County, Tennessee",33553,7072
47067960600,"Census Tract 9606, Hancock County, Tennessee",26759,4263
47071920100,"Census Tract 9201, Hardin County, Tennessee",46551,6121
47037016600,"Census Tract 166, Davidson County, Tennessee",55263,7570
47037016700,"Census Tract 167, Davidson County, Tennessee",113875,19372
47037016900,"Census Tract 169, Davidson County, Tennessee",98875,20318
47037017902,"Census Tract 179.02, Davidson County, Tennessee",128141,28120
47037010702,"Census Tract 107.02, Davidson County, Tennessee",26403,5287
47037010802,"Census Tract 108.02, Davidson County, Tennessee",44913,8526
47037011001,"Census Tract 110.01, Davidson County, Tennessee",43107,9043
47037011500,"Census Tract 115, Davidson County, Tennessee",62526,14174
47037012701,"Census Tract 127.01, Davidson County, Tennessee",33149,6780
47037012801,"Census Tract 128.01, Davidson County, Tennessee",36570,8009
47037011900,"Census Tract 119, Davidson County, Tennessee",51168,4351
47037011600,"Census Tract 116, Davidson County, Tennessee",66008,3659
47037012100,"Census Tract 121, Davidson County, Tennessee",116800,18013
47037012702,"Census Tract 127.02, Davidson County, Tennessee",55714,15996
47037013500,"Census Tract 135, Davidson County, Tennessee",70167,14929
47053966700,"Census Tract 9667, Gibson County, Tennessee",32393,9899
47053966900,"Census Tract 9669, Gibson County, Tennessee",27744,6897
47053967300,"Census Tract 9673, Gibson County, Tennessee",48403,13353
47053967000,"Census Tract 9670, Gibson County, Tennessee",34033,6247
47157021745,"Census Tract 217.45, Shelby County, Tennessee",75550,8882
47157000200,"Census Tract 2, Shelby County, Tennessee",14841,4760
47157000300,"Census Tract 3, Shelby County, Tennessee",19464,3380
47157003700,"Census Tract 37, Shelby County, Tennessee",15222,2868
47157000900,"Census Tract 9, Shelby County, Tennessee",19609,6073
47157001600,"Census Tract 16, Shelby County, Tennessee",74167,9408
47157002900,"Census Tract 29, Shelby County, Tennessee",91696,19602
47157003800,"Census Tract 38, Shelby County, Tennessee",11486,1686
47157004500,"Census Tract 45, Shelby County, Tennessee",18050,6338
47157005000,"Census Tract 50, Shelby County, Tennessee",14878,3093
47157006900,"Census Tract 69, Shelby County, Tennessee",27391,7938
47157008200,"Census Tract 82, Shelby County, Tennessee",25264,4972
47157008500,"Census Tract 85, Shelby County, Tennessee",119167,18194
47157008800,"Census Tract 88, Shelby County, Tennessee",38166,3215
47157009400,"Census Tract 94, Shelby County, Tennessee",63839,9406
47153060101,"Census Tract 601.01, Sequatchie County, Tennessee",45403,8628
47153060102,"Census Tract 601.02, Sequatchie County, Tennessee",37339,11233
47155080101,"Census Tract 801.01, Sevier County, Tennessee",54124,5467
47155080102,"Census Tract 801.02, Sevier County, Tennessee",57021,4841
47155080201,"Census Tract 802.01, Sevier County, Tennessee",60195,5556
47155080202,"Census Tract 802.02, Sevier County, Tennessee",59851,3679
47155080601,"Census Tract 806.01, Sevier County, Tennessee",46818,6441
47155080602,"Census Tract 806.02, Sevier County, Tennessee",50707,6085
47155080700,"Census Tract 807.00, Sevier County, Tennessee",52742,5196
47155080801,"Census Tract 808.01, Sevier County, Tennessee",26359,8418
47155080802,"Census Tract 808.02, Sevier County, Tennessee",50828,6056
47155080901,"Census Tract 809.01, Sevier County, Tennessee",46055,12626
47155080902,"Census Tract 809.02, Sevier County, Tennessee",49880,6929
47155081101,"Census Tract 811.01, Sevier County, Tennessee",32175,6029
47155081102,"Census Tract 811.02, Sevier County, Tennessee",46346,12322
47155980100,"Census Tract 9801, Sevier County, Tennessee",NA,NA
47157009901,"Census Tract 99.01, Shelby County, Tennessee",31633,5972
47157009902,"Census Tract 99.02, Shelby County, Tennessee",20000,7317
47157011300,"Census Tract 113, Shelby County, Tennessee",15550,3698
47157011100,"Census Tract 111, Shelby County, Tennessee",16525,1168
47157011200,"Census Tract 112, Shelby County, Tennessee",14531,5444
47157011700,"Census Tract 117, Shelby County, Tennessee",22039,7962
47157011400,"Census Tract 114, Shelby County, Tennessee",12004,1999
47157011500,"Census Tract 115, Shelby County, Tennessee",24712,4754
47157011600,"Census Tract 116, Shelby County, Tennessee",13646,5798
47157011800,"Census Tract 118, Shelby County, Tennessee",51035,6357
47157020101,"Census Tract 201.01, Shelby County, Tennessee",38304,12707
47037010901,"Census Tract 109.01, Davidson County, Tennessee",61250,11676
47037012200,"Census Tract 122, Davidson County, Tennessee",91643,11362
47037015404,"Census Tract 154.04, Davidson County, Tennessee",46686,6581
47037013000,"Census Tract 130, Davidson County, Tennessee",NA,NA
47037015617,"Census Tract 156.17, Davidson County, Tennessee",61397,10661
47037015619,"Census Tract 156.19, Davidson County, Tennessee",74335,7728
47037015802,"Census Tract 158.02, Davidson County, Tennessee",37449,3820
47157021311,"Census Tract 213.11, Shelby County, Tennessee",132955,51746
47157021312,"Census Tract 213.12, Shelby County, Tennessee",56111,4173
47157021333,"Census Tract 213.33, Shelby County, Tennessee",72981,19247
47157021334,"Census Tract 213.34, Shelby County, Tennessee",45947,7511
47157021725,"Census Tract 217.25, Shelby County, Tennessee",31800,2637
47157021726,"Census Tract 217.26, Shelby County, Tennessee",25565,6187
47157021746,"Census Tract 217.46, Shelby County, Tennessee",46172,6771
47157021747,"Census Tract 217.47, Shelby County, Tennessee",47428,9987
47157022023,"Census Tract 220.23, Shelby County, Tennessee",43631,6530
47157022024,"Census Tract 220.24, Shelby County, Tennessee",46168,5685
47157022121,"Census Tract 221.21, Shelby County, Tennessee",64302,9954
47157022122,"Census Tract 221.22, Shelby County, Tennessee",43962,13421
47069950500,"Census Tract 9505, Hardeman County, Tennessee",44242,5537
47157021724,"Census Tract 217.24, Shelby County, Tennessee",43173,8087
47157009300,"Census Tract 93, Shelby County, Tennessee",63229,7934
47157010610,"Census Tract 106.10, Shelby County, Tennessee",32838,4151
47157020222,"Census Tract 202.22, Shelby County, Tennessee",50777,6411
47157021138,"Census Tract 211.38, Shelby County, Tennessee",86773,6434
47157021341,"Census Tract 213.41, Shelby County, Tennessee",119138,23558
47157021351,"Census Tract 213.51, Shelby County, Tennessee",96613,10995
47157021352,"Census Tract 213.52, Shelby County, Tennessee",112649,11775
47065001800,"Census Tract 18, Hamilton County, Tennessee",53115,6084
47065002600,"Census Tract 26, Hamilton County, Tennessee",26231,3069
47065010431,"Census Tract 104.31, Hamilton County, Tennessee",59688,10401
47065011402,"Census Tract 114.02, Hamilton County, Tennessee",46429,4855
47065010600,"Census Tract 106, Hamilton County, Tennessee",51696,6923
47065002300,"Census Tract 23, Hamilton County, Tennessee",31000,11546
47065002800,"Census Tract 28, Hamilton County, Tennessee",58349,6138
47065002900,"Census Tract 29, Hamilton County, Tennessee",36923,13232
47065001200,"Census Tract 12, Hamilton County, Tennessee",28178,7473
47065002500,"Census Tract 25, Hamilton County, Tennessee",23556,5309
47065010433,"Census Tract 104.33, Hamilton County, Tennessee",38563,3789
47065010800,"Census Tract 108, Hamilton County, Tennessee",39655,2956
47065001900,"Census Tract 19, Hamilton County, Tennessee",23661,5795
47113001608,"Census Tract 16.08, Madison County, Tennessee",71063,7424
47113000400,"Census Tract 4, Madison County, Tennessee",35729,13704
47113000600,"Census Tract 6, Madison County, Tennessee",34875,12534
47113001300,"Census Tract 13, Madison County, Tennessee",41849,8482
47113001604,"Census Tract 16.04, Madison County, Tennessee",86467,14640
47113001607,"Census Tract 16.07, Madison County, Tennessee",54172,6116
47113001800,"Census Tract 18, Madison County, Tennessee",50789,3006
47113001610,"Census Tract 16.10, Madison County, Tennessee",133133,25882
47113000300,"Census Tract 3, Madison County, Tennessee",43958,9656
47133950100,"Census Tract 9501, Overton County, Tennessee",42333,10943
47133950200,"Census Tract 9502, Overton County, Tennessee",35551,2498
47123925502,"Census Tract 9255.02, Monroe County, Tennessee",37141,8201
47125101201,"Census Tract 1012.01, Montgomery County, Tennessee",36136,12113
47125101202,"Census Tract 1012.02, Montgomery County, Tennessee",59191,12132
47125101303,"Census Tract 1013.03, Montgomery County, Tennessee",56094,7061
47157020102,"Census Tract 201.02, Shelby County, Tennessee",74063,9155
47157020532,"Census Tract 205.32, Shelby County, Tennessee",48742,3973
47157020523,"Census Tract 205.23, Shelby County, Tennessee",30140,4216
47157020524,"Census Tract 205.24, Shelby County, Tennessee",41875,7220
47157020531,"Census Tract 205.31, Shelby County, Tennessee",45263,14339
47157020633,"Census Tract 206.33, Shelby County, Tennessee",71507,7858
47157020635,"Census Tract 206.35, Shelby County, Tennessee",66078,5236
47157020643,"Census Tract 206.43, Shelby County, Tennessee",98750,10227
47157020644,"Census Tract 206.44, Shelby County, Tennessee",68718,6966
47157020634,"Census Tract 206.34, Shelby County, Tennessee",77550,11069
47157020831,"Census Tract 208.31, Shelby County, Tennessee",78828,10137
47157020832,"Census Tract 208.32, Shelby County, Tennessee",123566,8218
47157021124,"Census Tract 211.24, Shelby County, Tennessee",58506,8527
47157021125,"Census Tract 211.25, Shelby County, Tennessee",73500,8771
47157021126,"Census Tract 211.26, Shelby County, Tennessee",62422,16389
47157021139,"Census Tract 211.39, Shelby County, Tennessee",117614,11042
47149040600,"Census Tract 406, Rutherford County, Tennessee",64699,10494
47125101304,"Census Tract 1013.04, Montgomery County, Tennessee",44769,13343
47125101305,"Census Tract 1013.05, Montgomery County, Tennessee",64957,10846
47125101306,"Census Tract 1013.06, Montgomery County, Tennessee",48990,6668
47125101307,"Census Tract 1013.07, Montgomery County, Tennessee",42336,3293
47125101803,"Census Tract 1018.03, Montgomery County, Tennessee",81284,13978
47125101804,"Census Tract 1018.04, Montgomery County, Tennessee",90385,8903
47125101903,"Census Tract 1019.03, Montgomery County, Tennessee",70214,16290
47125101904,"Census Tract 1019.04, Montgomery County, Tennessee",103385,13915
47125102001,"Census Tract 1020.01, Montgomery County, Tennessee",53397,3474
47125102002,"Census Tract 1020.02, Montgomery County, Tennessee",67052,6651
47125102003,"Census Tract 1020.03, Montgomery County, Tennessee",58977,10148
47081950400,"Census Tract 9504, Hickman County, Tennessee",43606,5397
47081950100,"Census Tract 9501, Hickman County, Tennessee",48006,5861
47081950500,"Census Tract 9505, Hickman County, Tennessee",39813,5036
47081950200,"Census Tract 9502, Hickman County, Tennessee",45520,5162
47085130200,"Census Tract 1302, Humphreys County, Tennessee",43235,4800
47085130500,"Census Tract 1305, Humphreys County, Tennessee",62667,14619
47085130100,"Census Tract 1301, Humphreys County, Tennessee",46178,4167
47085130300,"Census Tract 1303, Humphreys County, Tennessee",41338,6553
47085130400,"Census Tract 1304, Humphreys County, Tennessee",49762,7632
47089070500,"Census Tract 705, Jefferson County, Tennessee",46651,7835
47089070700,"Census Tract 707, Jefferson County, Tennessee",57668,6515
